item_id,item_category_id,type_code,subtype_code
11308,62,14,28
11309,61,14,20
11310,31,8,61
11311,19,5,10
11312,70,14,57
11313,62,14,28
11314,62,14,28
11315,62,14,28
11316,62,14,28
11317,62,14,28
11318,62,14,28
11319,62,14,28
11320,62,14,28
11321,62,14,28
11322,77,15,44
11323,57,13,8
11324,57,13,8
11325,70,14,57
11326,70,14,57
11327,43,12,21
11328,43,12,21
11329,43,12,21
11330,43,12,21
11331,43,12,21
11332,43,12,21
11333,43,12,21
11334,43,12,21
11335,43,12,21
11336,57,13,8
11337,57,13,8
11338,43,12,21
11339,43,12,21
11340,43,12,21
11341,43,12,21
11342,43,12,21
11343,43,12,21
11344,31,8,61
11345,31,8,61
11346,30,8,55
11347,57,13,8
11348,57,13,8
11349,57,13,8
11350,43,12,21
11351,43,12,21
11352,62,14,28
11353,62,14,28
11354,20,5,11
11355,43,12,21
11356,43,12,21
11357,43,12,21
11358,43,12,21
11359,43,12,21
11360,43,12,21
11361,43,12,21
11362,43,12,21
11363,75,15,30
11364,9,3,33
11365,9,3,33
11366,9,3,33
11367,9,3,33
11368,9,3,33
11369,9,3,33
11370,9,3,33
11371,9,3,33
11372,9,3,33
11373,9,3,33
11374,43,12,21
11375,43,12,21
11376,43,12,21
11377,43,12,21
11378,43,12,21
11379,43,12,21
11380,43,12,21
11381,43,12,21
11382,43,12,21
11383,63,14,41
11384,31,8,61
11385,72,14,59
11386,63,14,41
11387,23,5,16
11388,22,5,14
11389,19,5,10
11390,19,5,10
11391,19,5,10
11392,19,5,10
11393,19,5,10
11394,57,13,8
11395,43,12,21
11396,43,12,21
11397,40,11,4
11398,40,11,4
11399,40,11,4
11400,38,11,1
11401,40,11,4
11402,58,13,27
11403,40,11,4
11404,40,11,4
11405,40,11,4
11406,37,11,1
11407,40,11,4
11408,37,11,1
11409,40,11,4
11410,40,11,4
11411,40,11,4
11412,40,11,4
11413,40,11,4
11414,37,11,1
11415,40,11,4
11416,37,11,1
11417,37,11,1
11418,43,12,21
11419,43,12,21
11420,30,8,55
11421,46,12,24
11422,69,14,56
11423,43,12,21
11424,43,12,21
11425,43,12,21
11426,40,11,4
11427,40,11,4
11428,41,11,35
11429,40,11,4
11430,40,11,4
11431,40,11,4
11432,37,11,1
11433,55,13,2
11434,55,13,2
11435,55,13,2
11436,55,13,2
11437,55,13,2
11438,40,11,4
11439,40,11,4
11440,37,11,1
11441,40,11,4
11442,40,11,4
11443,37,11,1
11444,40,11,4
11445,37,11,1
11446,40,11,4
11447,40,11,4
11448,40,11,4
11449,37,11,1
11450,40,11,4
11451,37,11,1
11452,40,11,4
11453,37,11,1
11454,40,11,4
11455,37,11,1
11456,40,11,4
11457,40,11,4
11458,38,11,1
11459,37,11,1
11460,40,11,4
11461,40,11,4
11462,41,11,35
11463,40,11,4
11464,40,11,4
11465,40,11,4
11466,40,11,4
11467,40,11,4
11468,40,11,4
11469,37,11,1
11470,40,11,4
11471,40,11,4
11472,37,11,1
11473,40,11,4
11474,40,11,4
11475,40,11,4
11476,40,11,4
11477,40,11,4
11478,41,11,35
11479,40,11,4
11480,40,11,4
11481,40,11,4
11482,40,11,4
11483,37,11,1
11484,40,11,4
11485,41,11,35
11486,40,11,4
11487,40,11,4
11488,38,11,1
11489,40,11,4
11490,37,11,1
11491,40,11,4
11492,40,11,4
11493,40,11,4
11494,40,11,4
11495,37,11,1
11496,40,11,4
11497,38,11,1
11498,37,11,1
11499,40,11,4
11500,40,11,4
11501,40,11,4
11502,40,11,4
11503,40,11,4
11504,40,11,4
11505,37,11,1
11506,40,11,4
11507,41,11,35
11508,40,11,4
11509,37,11,1
11510,40,11,4
11511,37,11,1
11512,40,11,4
11513,40,11,4
11514,37,11,1
11515,40,11,4
11516,37,11,1
11517,48,12,38
11518,21,5,13
11519,21,5,13
11520,69,14,56
11521,70,14,57
11522,70,14,57
11523,70,14,57
11524,70,14,57
11525,70,14,57
11526,70,14,57
11527,70,14,57
11528,70,14,57
11529,70,14,57
11530,70,14,57
11531,70,14,57
11532,70,14,57
11533,70,14,57
11534,70,14,57
11535,70,14,57
11536,70,14,57
11537,70,14,57
11538,70,14,57
11539,70,14,57
11540,70,14,57
11541,70,14,57
11542,70,14,57
11543,31,8,61
11544,75,15,30
11545,75,15,30
11546,75,15,30
11547,75,15,30
11548,75,15,30
11549,75,15,30
11550,75,15,30
11551,75,15,30
11552,75,15,30
11553,75,15,30
11554,75,15,30
11555,75,15,30
11556,75,15,30
11557,75,15,30
11558,75,15,30
11559,75,15,30
11560,75,15,30
11561,75,15,30
11562,40,11,4
11563,40,11,4
11564,40,11,4
11565,40,11,4
11566,40,11,4
11567,40,11,4
11568,40,11,4
11569,40,11,4
11570,40,11,4
11571,37,11,1
11572,40,11,4
11573,40,11,4
11574,40,11,4
11575,37,11,1
11576,40,11,4
11577,40,11,4
11578,40,11,4
11579,37,11,1
11580,40,11,4
11581,37,11,1
11582,40,11,4
11583,40,11,4
11584,40,11,4
11585,40,11,4
11586,40,11,4
11587,40,11,4
11588,37,11,1
11589,40,11,4
11590,40,11,4
11591,40,11,4
11592,40,11,4
11593,37,11,1
11594,40,11,4
11595,40,11,4
11596,40,11,4
11597,37,11,1
11598,40,11,4
11599,40,11,4
11600,40,11,4
11601,40,11,4
11602,40,11,4
11603,40,11,4
11604,40,11,4
11605,40,11,4
11606,40,11,4
11607,37,11,1
11608,40,11,4
11609,37,11,1
11610,40,11,4
11611,37,11,1
11612,40,11,4
11613,38,11,1
11614,37,11,1
11615,40,11,4
11616,40,11,4
11617,40,11,4
11618,40,11,4
11619,37,11,1
11620,55,13,2
11621,55,13,2
11622,37,11,1
11623,37,11,1
11624,37,11,1
11625,37,11,1
11626,37,11,1
11627,37,11,1
11628,40,11,4
11629,37,11,1
11630,40,11,4
11631,37,11,1
11632,55,13,2
11633,40,11,4
11634,37,11,1
11635,40,11,4
11636,38,11,1
11637,40,11,4
11638,55,13,2
11639,40,11,4
11640,40,11,4
11641,40,11,4
11642,40,11,4
11643,40,11,4
11644,40,11,4
11645,37,11,1
11646,40,11,4
11647,40,11,4
11648,40,11,4
11649,37,11,1
11650,40,11,4
11651,40,11,4
11652,40,11,4
11653,40,11,4
11654,40,11,4
11655,41,11,35
11656,41,11,35
11657,41,11,35
11658,41,11,35
11659,41,11,35
11660,37,11,1
11661,40,11,4
11662,40,11,4
11663,40,11,4
11664,41,11,35
11665,37,11,1
11666,40,11,4
11667,40,11,4
11668,40,11,4
11669,37,11,1
11670,40,11,4
11671,59,13,40
11672,55,13,2
11673,40,11,4
11674,40,11,4
11675,40,11,4
11676,58,13,27
11677,58,13,27
11678,55,13,2
11679,37,11,1
11680,41,11,35
11681,41,11,35
11682,41,11,35
11683,41,11,35
11684,41,11,35
11685,41,11,35
11686,41,11,35
11687,41,11,35
11688,40,11,4
11689,40,11,4
11690,40,11,4
11691,40,11,4
11692,40,11,4
11693,38,11,1
11694,37,11,1
11695,40,11,4
11696,40,11,4
11697,40,11,4
11698,38,11,1
11699,37,11,1
11700,40,11,4
11701,37,11,1
11702,40,11,4
11703,40,11,4
11704,37,11,1
11705,40,11,4
11706,40,11,4
11707,55,13,2
11708,58,13,27
11709,55,13,2
11710,58,13,27
11711,55,13,2
11712,55,13,2
11713,58,13,27
11714,55,13,2
11715,58,13,27
11716,55,13,2
11717,37,11,1
11718,37,11,1
11719,40,11,4
11720,40,11,4
11721,30,8,55
11722,31,8,61
11723,40,11,4
11724,37,11,1
11725,59,13,40
11726,55,13,2
11727,40,11,4
11728,37,11,1
11729,40,11,4
11730,40,11,4
11731,37,11,1
11732,40,11,4
11733,37,11,1
11734,40,11,4
11735,37,11,1
11736,40,11,4
11737,40,11,4
11738,37,11,1
11739,40,11,4
11740,37,11,1
11741,40,11,4
11742,40,11,4
11743,37,11,1
11744,37,11,1
11745,37,11,1
11746,40,11,4
11747,40,11,4
11748,37,11,1
11749,55,13,2
11750,41,11,35
11751,40,11,4
11752,40,11,4
11753,40,11,4
11754,40,11,4
11755,40,11,4
11756,59,13,40
11757,40,11,4
11758,40,11,4
11759,40,11,4
11760,40,11,4
11761,40,11,4
11762,40,11,4
11763,40,11,4
11764,40,11,4
11765,40,11,4
11766,40,11,4
11767,41,11,35
11768,40,11,4
11769,40,11,4
11770,40,11,4
11771,40,11,4
11772,40,11,4
11773,40,11,4
11774,40,11,4
11775,40,11,4
11776,40,11,4
11777,41,11,35
11778,41,11,35
11779,40,11,4
11780,40,11,4
11781,37,11,1
11782,40,11,4
11783,37,11,1
11784,40,11,4
11785,37,11,1
11786,40,11,4
11787,40,11,4
11788,37,11,1
11789,37,11,1
11790,38,11,1
11791,37,11,1
11792,40,11,4
11793,58,13,27
11794,55,13,2
11795,41,11,35
11796,41,11,35
11797,41,11,35
11798,41,11,35
11799,41,11,35
11800,41,11,35
11801,41,11,35
11802,41,11,35
11803,41,11,35
11804,41,11,35
11805,41,11,35
11806,41,11,35
11807,41,11,35
11808,55,13,2
11809,55,13,2
11810,55,13,2
11811,19,5,10
11812,19,5,10
11813,19,5,10
11814,31,8,61
11815,19,5,10
11816,69,14,56
11817,69,14,56
11818,69,14,56
11819,69,14,56
11820,69,14,56
11821,30,8,55
11822,43,12,21
11823,43,12,21
11824,43,12,21
11825,62,14,28
11826,69,14,56
11827,31,8,61
11828,22,5,14
11829,19,5,10
11830,57,13,8
11831,30,8,55
11832,66,14,47
11833,66,14,47
11834,66,14,47
11835,66,14,47
11836,66,14,47
11837,66,14,47
11838,66,14,47
11839,66,14,47
11840,66,14,47
11841,66,14,47
11842,66,14,47
11843,66,14,47
11844,66,14,47
11845,66,14,47
11846,66,14,47
11847,66,14,47
11848,66,14,47
11849,66,14,47
11850,66,14,47
11851,66,14,47
11852,66,14,47
11853,63,14,41
11854,63,14,41
11855,63,14,41
11856,63,14,41
11857,63,14,41
11858,63,14,41
11859,63,14,41
11860,63,14,41
11861,63,14,41
11862,63,14,41
11863,63,14,41
11864,63,14,41
11865,63,14,41
11866,63,14,41
11867,63,14,41
11868,63,14,41
11869,63,14,41
11870,63,14,41
11871,62,14,28
11872,63,14,41
11873,63,14,41
11874,54,12,61
11875,49,12,39
11876,61,14,20
11877,61,14,20
11878,69,14,56
11879,57,13,8
11880,57,13,8
11881,57,13,8
11882,69,14,56
11883,57,13,8
11884,43,12,21
11885,43,12,21
11886,43,12,21
11887,57,13,8
11888,57,13,8
11889,40,11,4
11890,40,11,4
11891,37,11,1
11892,40,11,4
11893,40,11,4
11894,40,11,4
11895,40,11,4
11896,37,11,1
11897,38,11,1
11898,37,11,1
11899,40,11,4
11900,40,11,4
11901,38,11,1
11902,37,11,1
11903,40,11,4
11904,40,11,4
11905,58,13,27
11906,55,13,2
11907,40,11,4
11908,40,11,4
11909,37,11,1
11910,40,11,4
11911,37,11,1
11912,40,11,4
11913,40,11,4
11914,37,11,1
11915,40,11,4
11916,37,11,1
11917,40,11,4
11918,37,11,1
11919,40,11,4
11920,41,11,35
11921,40,11,4
11922,40,11,4
11923,37,11,1
11924,41,11,35
11925,40,11,4
11926,37,11,1
11927,40,11,4
11928,40,11,4
11929,40,11,4
11930,40,11,4
11931,37,11,1
11932,40,11,4
11933,40,11,4
11934,40,11,4
11935,40,11,4
11936,41,11,35
11937,37,11,1
11938,40,11,4
11939,40,11,4
11940,40,11,4
11941,37,11,1
11942,40,11,4
11943,37,11,1
11944,40,11,4
11945,37,11,1
11946,40,11,4
11947,40,11,4
11948,40,11,4
11949,37,11,1
11950,37,11,1
11951,40,11,4
11952,37,11,1
11953,40,11,4
11954,40,11,4
11955,40,11,4
11956,37,11,1
11957,40,11,4
11958,40,11,4
11959,40,11,4
11960,40,11,4
11961,38,11,1
11962,37,11,1
11963,40,11,4
11964,40,11,4
11965,40,11,4
11966,40,11,4
11967,37,11,1
11968,40,11,4
11969,40,11,4
11970,40,11,4
11971,37,11,1
11972,40,11,4
11973,40,11,4
11974,40,11,4
11975,40,11,4
11976,40,11,4
11977,37,11,1
11978,40,11,4
11979,40,11,4
11980,40,11,4
11981,40,11,4
11982,40,11,4
11983,40,11,4
11984,38,11,1
11985,37,11,1
11986,40,11,4
11987,40,11,4
11988,40,11,4
11989,39,11,1
11990,37,11,1
11991,40,11,4
11992,37,11,1
11993,40,11,4
11994,40,11,4
11995,40,11,4
11996,40,11,4
11997,37,11,1
11998,40,11,4
11999,40,11,4
12000,40,11,4
12001,40,11,4
12002,40,11,4
12003,40,11,4
12004,40,11,4
12005,40,11,4
12006,40,11,4
12007,40,11,4
12008,40,11,4
12009,40,11,4
12010,40,11,4
12011,40,11,4
12012,40,11,4
12013,40,11,4
12014,40,11,4
12015,40,11,4
12016,40,11,4
12017,40,11,4
12018,40,11,4
12019,40,11,4
12020,40,11,4
12021,37,11,1
12022,37,11,1
12023,40,11,4
12024,40,11,4
12025,40,11,4
12026,40,11,4
12027,40,11,4
12028,37,11,1
12029,40,11,4
12030,40,11,4
12031,40,11,4
12032,40,11,4
12033,40,11,4
12034,37,11,1
12035,37,11,1
12036,37,11,1
12037,40,11,4
12038,40,11,4
12039,40,11,4
12040,40,11,4
12041,40,11,4
12042,40,11,4
12043,37,11,1
12044,41,11,35
12045,37,11,1
12046,40,11,4
12047,40,11,4
12048,40,11,4
12049,40,11,4
12050,40,11,4
12051,40,11,4
12052,37,11,1
12053,41,11,35
12054,40,11,4
12055,40,11,4
12056,40,11,4
12057,40,11,4
12058,40,11,4
12059,40,11,4
12060,37,11,1
12061,40,11,4
12062,40,11,4
12063,38,11,1
12064,40,11,4
12065,38,11,1
12066,40,11,4
12067,40,11,4
12068,37,11,1
12069,37,11,1
12070,37,11,1
12071,37,11,1
12072,41,11,35
12073,38,11,1
12074,40,11,4
12075,40,11,4
12076,37,11,1
12077,41,11,35
12078,40,11,4
12079,40,11,4
12080,40,11,4
12081,40,11,4
12082,38,11,1
12083,37,11,1
12084,40,11,4
12085,37,11,1
12086,40,11,4
12087,40,11,4
12088,40,11,4
12089,37,11,1
12090,40,11,4
12091,37,11,1
12092,37,11,1
12093,40,11,4
12094,40,11,4
12095,40,11,4
12096,40,11,4
12097,40,11,4
12098,40,11,4
12099,40,11,4
12100,40,11,4
12101,40,11,4
12102,30,8,55
12103,30,8,55
12104,70,14,57
12105,70,14,57
12106,70,14,57
12107,70,14,57
12108,31,8,61
12109,30,8,55
12110,62,14,28
12111,30,8,55
12112,30,8,55
12113,19,5,10
12114,23,5,16
12115,31,8,61
12116,24,5,17
12117,16,4,17
12118,16,4,17
12119,17,4,50
12120,17,4,50
12121,17,4,50
12122,17,4,50
12123,17,4,50
12124,16,4,17
12125,16,4,17
12126,17,4,50
12127,17,4,50
12128,70,14,57
12129,72,14,59
12130,62,14,28
12131,62,14,28
12132,62,14,28
12133,62,14,28
12134,30,8,55
12135,30,8,55
12136,30,8,55
12137,30,8,55
12138,30,8,55
12139,30,8,55
12140,30,8,55
12141,30,8,55
12142,30,8,55
12143,30,8,55
12144,30,8,55
12145,30,8,55
12146,30,8,55
12147,63,14,41
12148,63,14,41
12149,63,14,41
12150,63,14,41
12151,63,14,41
12152,63,14,41
12153,62,14,28
12154,62,14,28
12155,62,14,28
12156,62,14,28
12157,62,14,28
12158,62,14,28
12159,62,14,28
12160,62,14,28
12161,63,14,41
12162,63,14,41
12163,70,14,57
12164,70,14,57
12165,70,14,57
12166,70,14,57
12167,70,14,57
12168,70,14,57
12169,70,14,57
12170,70,14,57
12171,70,14,57
12172,70,14,57
12173,70,14,57
12174,70,14,57
12175,69,14,56
12176,69,14,56
12177,69,14,56
12178,69,14,56
12179,69,14,56
12180,70,14,57
12181,70,14,57
12182,70,14,57
12183,70,14,57
12184,70,14,57
12185,70,14,57
12186,70,14,57
12187,70,14,57
12188,19,5,10
12189,31,8,61
12190,30,8,55
12191,31,8,61
12192,31,8,61
12193,28,8,32
12194,30,8,55
12195,43,12,21
12196,43,12,21
12197,43,12,21
12198,43,12,21
12199,43,12,21
12200,43,12,21
12201,31,8,61
12202,31,8,61
12203,30,8,55
12204,49,12,39
12205,49,12,39
12206,62,14,28
12207,62,14,28
12208,62,14,28
12209,77,15,44
12210,77,15,44
12211,62,14,28
12212,62,14,28
12213,62,14,28
12214,62,14,28
12215,78,15,45
12216,73,15,0
12217,73,15,0
12218,73,15,0
12219,73,15,0
12220,73,15,0
12221,73,15,0
12222,73,15,0
12223,78,15,45
12224,49,12,39
12225,31,8,61
12226,31,8,61
12227,31,8,61
12228,31,8,61
12229,57,13,8
12230,78,15,45
12231,49,12,39
12232,49,12,39
12233,43,12,21
12234,78,15,45
12235,78,15,45
12236,78,15,45
12237,31,8,61
12238,30,8,55
12239,30,8,55
12240,30,8,55
12241,43,12,21
12242,40,11,4
12243,40,11,4
12244,40,11,4
12245,40,11,4
12246,40,11,4
12247,40,11,4
12248,40,11,4
12249,40,11,4
12250,40,11,4
12251,40,11,4
12252,40,11,4
12253,40,11,4
12254,40,11,4
12255,62,14,28
12256,62,14,28
12257,62,14,28
12258,62,14,28
12259,62,14,28
12260,62,14,28
12261,62,14,28
12262,62,14,28
12263,62,14,28
12264,62,14,28
12265,62,14,28
12266,62,14,28
12267,62,14,28
12268,62,14,28
12269,62,14,28
12270,62,14,28
12271,62,14,28
12272,62,14,28
12273,62,14,28
12274,62,14,28
12275,62,14,28
12276,62,14,28
12277,62,14,28
12278,62,14,28
12279,62,14,28
12280,62,14,28
12281,62,14,28
12282,62,14,28
12283,62,14,28
12284,62,14,28
12285,62,14,28
12286,62,14,28
12287,62,14,28
12288,62,14,28
12289,62,14,28
12290,62,14,28
12291,62,14,28
12292,62,14,28
12293,62,14,28
12294,62,14,28
12295,62,14,28
12296,62,14,28
12297,62,14,28
12298,62,14,28
12299,62,14,28
12300,62,14,28
12301,62,14,28
12302,62,14,28
12303,62,14,28
12304,62,14,28
12305,62,14,28
12306,62,14,28
12307,62,14,28
12308,62,14,28
12309,62,14,28
12310,62,14,28
12311,62,14,28
12312,62,14,28
12313,40,11,4
12314,55,13,2
12315,55,13,2
12316,37,11,1
12317,40,11,4
12318,40,11,4
12319,40,11,4
12320,37,11,1
12321,40,11,4
12322,37,11,1
12323,55,13,2
12324,55,13,2
12325,55,13,2
12326,55,13,2
12327,55,13,2
12328,55,13,2
12329,58,13,27
12330,55,13,2
12331,40,11,4
12332,40,11,4
12333,40,11,4
12334,40,11,4
12335,55,13,2
12336,55,13,2
12337,37,11,1
12338,40,11,4
12339,37,11,1
12340,40,11,4
12341,40,11,4
12342,40,11,4
12343,40,11,4
12344,37,11,1
12345,40,11,4
12346,40,11,4
12347,40,11,4
12348,40,11,4
12349,40,11,4
12350,40,11,4
12351,40,11,4
12352,40,11,4
12353,40,11,4
12354,40,11,4
12355,40,11,4
12356,40,11,4
12357,37,11,1
12358,40,11,4
12359,40,11,4
12360,38,11,1
12361,40,11,4
12362,40,11,4
12363,38,11,1
12364,37,11,1
12365,40,11,4
12366,40,11,4
12367,40,11,4
12368,40,11,4
12369,40,11,4
12370,40,11,4
12371,40,11,4
12372,37,11,1
12373,40,11,4
12374,40,11,4
12375,40,11,4
12376,37,11,1
12377,40,11,4
12378,40,11,4
12379,40,11,4
12380,55,13,2
12381,55,13,2
12382,55,13,2
12383,55,13,2
12384,55,13,2
12385,55,13,2
12386,40,11,4
12387,40,11,4
12388,40,11,4
12389,40,11,4
12390,37,11,1
12391,40,11,4
12392,40,11,4
12393,40,11,4
12394,40,11,4
12395,40,11,4
12396,37,11,1
12397,40,11,4
12398,37,11,1
12399,40,11,4
12400,40,11,4
12401,55,13,2
12402,40,11,4
12403,40,11,4
12404,37,11,1
12405,38,11,1
12406,40,11,4
12407,58,13,27
12408,55,13,2
12409,40,11,4
12410,37,11,1
12411,40,11,4
12412,40,11,4
12413,40,11,4
12414,40,11,4
12415,40,11,4
12416,55,13,2
12417,59,13,40
12418,55,13,2
12419,59,13,40
12420,59,13,40
12421,55,13,2
12422,57,13,8
12423,55,13,2
12424,55,13,2
12425,55,13,2
12426,55,13,2
12427,55,13,2
12428,55,13,2
12429,55,13,2
12430,55,13,2
12431,55,13,2
12432,55,13,2
12433,59,13,40
12434,55,13,2
12435,55,13,2
12436,40,11,4
12437,40,11,4
12438,55,13,2
12439,55,13,2
12440,37,11,1
12441,40,11,4
12442,40,11,4
12443,40,11,4
12444,41,11,35
12445,41,11,35
12446,40,11,4
12447,40,11,4
12448,37,11,1
12449,40,11,4
12450,37,11,1
12451,40,11,4
12452,37,11,1
12453,40,11,4
12454,40,11,4
12455,37,11,1
12456,40,11,4
12457,40,11,4
12458,40,11,4
12459,37,11,1
12460,58,13,27
12461,55,13,2
12462,55,13,2
12463,55,13,2
12464,58,13,27
12465,55,13,2
12466,58,13,27
12467,60,13,48
12468,55,13,2
12469,55,13,2
12470,58,13,27
12471,58,13,27
12472,55,13,2
12473,55,13,2
12474,58,13,27
12475,55,13,2
12476,58,13,27
12477,55,13,2
12478,58,13,27
12479,58,13,27
12480,40,11,4
12481,40,11,4
12482,55,13,2
12483,55,13,2
12484,55,13,2
12485,55,13,2
12486,58,13,27
12487,55,13,2
12488,58,13,27
12489,58,13,27
12490,55,13,2
12491,55,13,2
12492,59,13,40
12493,40,11,4
12494,40,11,4
12495,40,11,4
12496,40,11,4
12497,57,13,8
12498,55,13,2
12499,55,13,2
12500,55,13,2
12501,55,13,2
12502,55,13,2
12503,55,13,2
12504,55,13,2
12505,55,13,2
12506,55,13,2
12507,55,13,2
12508,60,13,48
12509,55,13,2
12510,55,13,2
12511,55,13,2
12512,55,13,2
12513,55,13,2
12514,55,13,2
12515,55,13,2
12516,55,13,2
12517,55,13,2
12518,55,13,2
12519,57,13,8
12520,55,13,2
12521,55,13,2
12522,55,13,2
12523,55,13,2
12524,55,13,2
12525,55,13,2
12526,55,13,2
12527,55,13,2
12528,55,13,2
12529,55,13,2
12530,55,13,2
12531,55,13,2
12532,55,13,2
12533,55,13,2
12534,55,13,2
12535,55,13,2
12536,55,13,2
12537,55,13,2
12538,60,13,48
12539,55,13,2
12540,55,13,2
12541,55,13,2
12542,55,13,2
12543,55,13,2
12544,55,13,2
12545,55,13,2
12546,55,13,2
12547,55,13,2
12548,55,13,2
12549,55,13,2
12550,55,13,2
12551,55,13,2
12552,55,13,2
12553,60,13,48
12554,55,13,2
12555,55,13,2
12556,55,13,2
12557,55,13,2
12558,55,13,2
12559,55,13,2
12560,55,13,2
12561,55,13,2
12562,60,13,48
12563,55,13,2
12564,55,13,2
12565,41,11,35
12566,40,11,4
12567,40,11,4
12568,40,11,4
12569,37,11,1
12570,40,11,4
12571,40,11,4
12572,41,11,35
12573,40,11,4
12574,40,11,4
12575,40,11,4
12576,40,11,4
12577,40,11,4
12578,40,11,4
12579,40,11,4
12580,40,11,4
12581,40,11,4
12582,40,11,4
12583,40,11,4
12584,40,11,4
12585,40,11,4
12586,40,11,4
12587,40,11,4
12588,40,11,4
12589,40,11,4
12590,40,11,4
12591,40,11,4
12592,40,11,4
12593,37,11,1
12594,37,11,1
12595,40,11,4
12596,37,11,1
12597,40,11,4
12598,37,11,1
12599,37,11,1
12600,40,11,4
12601,40,11,4
12602,40,11,4
12603,40,11,4
12604,38,11,1
12605,40,11,4
12606,37,11,1
12607,40,11,4
12608,40,11,4
12609,40,11,4
12610,55,13,2
12611,55,13,2
12612,55,13,2
12613,55,13,2
12614,55,13,2
12615,40,11,4
12616,40,11,4
12617,37,11,1
12618,40,11,4
12619,40,11,4
12620,40,11,4
12621,40,11,4
12622,37,11,1
12623,37,11,1
12624,40,11,4
12625,37,11,1
12626,40,11,4
12627,37,11,1
12628,40,11,4
12629,40,11,4
12630,40,11,4
12631,37,11,1
12632,40,11,4
12633,55,13,2
12634,58,13,27
12635,59,13,40
12636,55,13,2
12637,58,13,27
12638,58,13,27
12639,55,13,2
12640,58,13,27
12641,55,13,2
12642,40,11,4
12643,40,11,4
12644,40,11,4
12645,40,11,4
12646,40,11,4
12647,58,13,27
12648,37,11,1
12649,40,11,4
12650,40,11,4
12651,40,11,4
12652,37,11,1
12653,37,11,1
12654,37,11,1
12655,37,11,1
12656,37,11,1
12657,37,11,1
12658,41,11,35
12659,41,11,35
12660,41,11,35
12661,41,11,35
12662,41,11,35
12663,37,11,1
12664,37,11,1
12665,41,11,35
12666,41,11,35
12667,40,11,4
12668,41,11,35
12669,41,11,35
12670,41,11,35
12671,40,11,4
12672,41,11,35
12673,40,11,4
12674,37,11,1
12675,40,11,4
12676,40,11,4
12677,40,11,4
12678,37,11,1
12679,41,11,35
12680,40,11,4
12681,37,11,1
12682,41,11,35
12683,41,11,35
12684,41,11,35
12685,40,11,4
12686,40,11,4
12687,40,11,4
12688,40,11,4
12689,41,11,35
12690,41,11,35
12691,40,11,4
12692,41,11,35
12693,41,11,35
12694,37,11,1
12695,37,11,1
12696,37,11,1
12697,38,11,1
12698,40,11,4
12699,40,11,4
12700,40,11,4
12701,40,11,4
12702,41,11,35
12703,40,11,4
12704,40,11,4
12705,40,11,4
12706,40,11,4
12707,38,11,1
12708,37,11,1
12709,40,11,4
12710,41,11,35
12711,40,11,4
12712,40,11,4
12713,37,11,1
12714,40,11,4
12715,40,11,4
12716,40,11,4
12717,40,11,4
12718,37,11,1
12719,40,11,4
12720,40,11,4
12721,40,11,4
12722,41,11,35
12723,40,11,4
12724,41,11,35
12725,40,11,4
12726,75,15,30
12727,75,15,30
12728,76,15,31
12729,76,15,31
12730,75,15,30
12731,76,15,31
12732,75,15,30
12733,76,15,31
12734,40,11,4
12735,37,11,1
12736,40,11,4
12737,37,11,1
12738,38,11,1
12739,37,11,1
12740,40,11,4
12741,40,11,4
12742,40,11,4
12743,40,11,4
12744,37,11,1
12745,40,11,4
12746,40,11,4
12747,40,11,4
12748,37,11,1
12749,37,11,1
12750,40,11,4
12751,40,11,4
12752,37,11,1
12753,40,11,4
12754,37,11,1
12755,40,11,4
12756,40,11,4
12757,40,11,4
12758,37,11,1
12759,40,11,4
12760,40,11,4
12761,40,11,4
12762,39,11,1
12763,40,11,4
12764,37,11,1
12765,38,11,1
12766,40,11,4
12767,38,11,1
12768,40,11,4
12769,40,11,4
12770,38,11,1
12771,38,11,1
12772,38,11,1
12773,38,11,1
12774,40,11,4
12775,40,11,4
12776,40,11,4
12777,55,13,2
12778,55,13,2
12779,55,13,2
12780,40,11,4
12781,40,11,4
12782,41,11,35
12783,40,11,4
12784,37,11,1
12785,37,11,1
12786,40,11,4
12787,40,11,4
12788,37,11,1
12789,37,11,1
12790,37,11,1
12791,40,11,4
12792,40,11,4
12793,37,11,1
12794,40,11,4
12795,55,13,2
12796,55,13,2
12797,55,13,2
12798,55,13,2
12799,55,13,2
12800,55,13,2
12801,58,13,27
12802,40,11,4
12803,38,11,1
12804,37,11,1
12805,40,11,4
12806,37,11,1
12807,40,11,4
12808,37,11,1
12809,40,11,4
12810,41,11,35
12811,40,11,4
12812,40,11,4
12813,40,11,4
12814,40,11,4
12815,38,11,1
12816,37,11,1
12817,40,11,4
12818,40,11,4
12819,37,11,1
12820,37,11,1
12821,37,11,1
12822,40,11,4
12823,40,11,4
12824,40,11,4
12825,37,11,1
12826,40,11,4
12827,40,11,4
12828,40,11,4
12829,38,11,1
12830,38,11,1
12831,37,11,1
12832,41,11,35
12833,40,11,4
12834,37,11,1
12835,40,11,4
12836,40,11,4
12837,37,11,1
12838,40,11,4
12839,40,11,4
12840,40,11,4
12841,37,11,1
12842,40,11,4
12843,40,11,4
12844,40,11,4
12845,37,11,1
12846,37,11,1
12847,37,11,1
12848,40,11,4
12849,40,11,4
12850,37,11,1
12851,55,13,2
12852,37,11,1
12853,40,11,4
12854,40,11,4
12855,58,13,27
12856,37,11,1
12857,40,11,4
12858,38,11,1
12859,37,11,1
12860,40,11,4
